Time,Boat,Trip,Lat,Lng,Speed (M/S),Range (Meters),Heading,Boat Name,Community
2018-04-07 08:10:57,2784,302339,-3.49329,10.65207,1.83,,100.8,Pelagic 407077,
2018-04-07 08:11:05,2786,302108,-3.38425,10.54736,0.14,,296.61,Pelagic 431929 1,
2018-04-07 08:11:31,2782,302342,-3.28463,10.53897,0.51,,270,Pelagic 418835,
2018-04-07 08:11:43,2785,302112,-3.40218,10.6617,8.87,,196.14,Pelagic 397542,
2018-04-07 08:11:49,2788,,-3.40558,10.66028,0.01,,146.36,Pelagic 392865 1,
2018-04-07 08:12:44,2787,301774,-3.54764,10.72036,1.5,,99.48,Pelagic 402813 1,
2018-04-07 08:12:57,2784,302339,-3.49424,10.65273,0.65,,156.84,Pelagic 407077,
2018-04-07 08:13:29,2786,302108,-3.38428,10.5472,0.13,,270,Pelagic 431929 1,
2018-04-07 08:13:31,2782,302342,-3.28474,10.53861,0.12,,270,Pelagic 418835,
2018-04-07 08:13:47,2785,302112,-3.40532,10.66068,0.53,,26.52,Pelagic 397542,
2018-04-07 08:14:29,2787,301774,-3.54833,10.7212,1.4,,121.31,Pelagic 402813 1,
2018-04-07 08:14:42,2784,302339,-3.4944,10.65289,0.1,,224.95,Pelagic 407077,
2018-04-07 08:15:31,2782,302342,-3.28473,10.53823,0.24,,270,Pelagic 418835,
2018-04-07 08:15:33,2785,302112,-3.40512,10.6604,0.31,,0,Pelagic 397542,
2018-04-07 08:16:22,2784,302339,-3.49248,10.65375,5.56,,0,Pelagic 407077,
2018-04-07 08:16:31,2787,301774,-3.54911,10.72256,1.47,,113.03,Pelagic 402813 1,
2018-04-07 08:17:05,2786,302108,-3.3842,10.54716,0.04,,270,Pelagic 431929 1,
2018-04-07 08:17:35,2785,302112,-3.40524,10.66038,0.18,,0,Pelagic 397542,
2018-04-07 08:17:36,2788,,-3.40552,10.66029,0.02,,306.92,Pelagic 392865 1,
2018-04-07 08:18:13,2784,302339,-3.48971,10.65514,0.67,,129.86,Pelagic 407077,
2018-04-07 08:18:31,2787,301774,-3.5497,10.72378,1.55,,107.02,Pelagic 402813 1,
2018-04-07 08:19:29,2786,302108,-3.38403,10.5469,0.18,,285.28,Pelagic 431929 1,
2018-04-07 08:19:30,2785,302112,-3.40525,10.66031,0.13,,270,Pelagic 397542,
2018-04-07 08:20:02,2784,302339,-3.48956,10.65523,0.4,,323.18,Pelagic 407077,
2018-04-07 08:20:31,2787,301774,-3.5504,10.72522,1.38,,115.81,Pelagic 402813 1,
2018-04-07 08:21:02,2782,302342,-3.28476,10.53701,0.41,,268.59,Pelagic 418835,
2018-04-07 08:21:48,2784,302339,-3.48925,10.65495,0.91,,318.87,Pelagic 407077,
2018-04-07 08:21:53,2786,302108,-3.38393,10.54675,0.05,,0,Pelagic 431929 1,
2018-04-07 08:21:53,2785,302112,-3.4052,10.66047,0.17,,37.83,Pelagic 397542,
2018-04-07 08:22:31,2787,301774,-3.55015,10.72593,1.71,,24.06,Pelagic 402813 1,
2018-04-07 08:22:46,2782,302342,-3.28481,10.53684,0.22,,0,Pelagic 418835,
2018-04-07 08:23:21,2788,,-3.40554,10.66028,0,,315.05,Pelagic 392865 1,
2018-04-07 08:23:32,2784,302339,-3.48356,10.65109,9.08,,337.66,Pelagic 407077,
2018-04-07 08:24:11,2787,301774,-3.54586,10.72157,9.48,,290.59,Pelagic 402813 1,
2018-04-07 08:24:17,2785,302112,-3.4052,10.66049,0.05,,58.99,Pelagic 397542,
2018-04-07 08:24:17,2786,302108,-3.38386,10.54639,0.69,,323.44,Pelagic 431929 1,
2018-04-07 08:24:59,2782,302342,-3.28447,10.53641,0.39,,322.17,Pelagic 418835,
2018-04-07 08:25:12,2784,302339,-3.47635,10.64836,8.9,,0,Pelagic 407077,
2018-04-07 08:26:01,2787,301774,-3.54677,10.71831,1.01,,270,Pelagic 402813 1,
2018-04-07 08:26:38,2786,302108,-3.38356,10.54607,0.38,,315.05,Pelagic 431929 1,
2018-04-07 08:26:39,2785,302112,-3.40529,10.66034,0.21,,210.92,Pelagic 397542,
2018-04-07 08:26:55,2784,302339,-3.46892,10.6457,9.46,,345.85,Pelagic 407077,
2018-04-07 08:27:28,2782,302342,-3.2842,10.53571,0.63,,302.05,Pelagic 418835,
2018-04-07 08:27:42,2787,301774,-3.54249,10.71441,55.88,,318.55,Pelagic 402813 1,
2018-04-07 08:28:19,2786,302108,-3.38343,10.5459,0.18,,315.05,Pelagic 431929 1,
2018-04-07 08:28:29,2785,302112,-3.40528,10.6604,0.27,,270,Pelagic 397542,
2018-04-07 08:28:35,2784,302339,-3.46183,10.64338,7.23,,344.63,Pelagic 407077,
2018-04-07 08:29:05,2788,,-3.4056,10.66031,0.02,,153.48,Pelagic 392865 1,
2018-04-07 08:29:18,2782,302342,-3.28495,10.53622,4.02,,97.48,Pelagic 418835,
2018-04-07 08:29:28,2787,301774,-3.53671,10.70939,3.05,,335.81,Pelagic 402813 1,
2018-04-07 08:30:15,2784,302339,-3.4549,10.64134,6.24,,0,Pelagic 407077,
2018-04-07 08:30:17,2786,302108,-3.38334,10.54577,0.15,,328.04,Pelagic 431929 1,
2018-04-07 08:30:31,2785,302112,-3.40531,10.66036,0.05,,233.08,Pelagic 397542,
2018-04-07 08:31:02,2782,302342,-3.28652,10.54005,1.17,,161.59,Pelagic 418835,
2018-04-07 08:31:13,2787,301774,-3.52863,10.70264,8.31,,321.84,Pelagic 402813 1,
2018-04-07 08:31:55,2784,302339,-3.44713,10.63913,7.95,,327.1,Pelagic 407077,
2018-04-07 08:32:31,2785,302112,-3.40529,10.66038,0.1,,270,Pelagic 397542,
2018-04-07 08:32:38,2786,302108,-3.38328,10.54565,0.05,,90,Pelagic 431929 1,
2018-04-07 08:32:49,2782,302342,-3.29371,10.5455,3.65,,208.26,Pelagic 418835,
2018-04-07 08:32:57,2787,301774,-3.52176,10.69705,18.68,,320.13,Pelagic 402813 1,
2018-04-07 08:33:35,2784,302339,-3.43956,10.63754,10.55,,341.6,Pelagic 407077,
2018-04-07 08:34:41,2787,301774,-3.51573,10.69225,5.71,,324.3,Pelagic 402813 1,
2018-04-07 08:34:42,2782,302342,-3.30028,10.54065,2.89,,260.52,Pelagic 418835,
2018-04-07 08:35:05,2786,302108,-3.38309,10.5453,0.4,,295.5,Pelagic 431929 1,
2018-04-07 08:35:08,2788,,-3.40556,10.66025,0.02,,279.48,Pelagic 392865 1,
2018-04-07 08:35:16,2784,302339,-3.43254,10.63759,7.15,,32.9,Pelagic 407077,
2018-04-07 08:36:22,2787,301774,-3.50793,10.68641,14.53,,319.19,Pelagic 402813 1,
2018-04-07 08:36:24,2782,302342,-3.30022,10.54048,0.94,,90,Pelagic 418835,
2018-04-07 08:36:59,2785,302112,-3.40534,10.66039,0.01,,135.05,Pelagic 397542,
2018-04-07 08:37:04,2784,302339,-3.42557,10.64045,4.55,,0,Pelagic 407077,
2018-04-07 08:37:29,2786,302108,-3.38296,10.54471,0.59,,278.99,Pelagic 431929 1,
2018-04-07 08:38:07,2782,302342,-3.30375,10.54428,4.53,,202.86,Pelagic 418835,
2018-04-07 08:38:07,2787,301774,-3.50032,10.68076,34.73,,318.34,Pelagic 402813 1,
2018-04-07 08:38:46,2784,302339,-3.41858,10.64364,7.81,,24.34,Pelagic 407077,
2018-04-07 08:39:17,2786,302108,-3.38597,10.54608,5.15,,151.5,Pelagic 431929 1,
2018-04-07 08:39:17,2785,302112,-3.40532,10.66038,0.07,,194.01,Pelagic 397542,
2018-04-07 08:39:51,2782,302342,-3.30915,10.55103,14,,128.61,Pelagic 418835,
2018-04-07 08:39:53,2787,301774,-3.49516,10.67642,1.54,,336.84,Pelagic 402813 1,
2018-04-07 08:40:39,2784,302339,-3.41129,10.64654,7.35,,24.87,Pelagic 407077,
2018-04-07 08:40:58,2786,302108,-3.39112,10.55218,10.69,,130.84,Pelagic 431929 1,
2018-04-07 08:41:34,2787,301774,-3.48674,10.66903,6.69,,318.42,Pelagic 402813 1,
2018-04-07 08:41:37,2782,302342,-3.31475,10.55727,4.93,,163.64,Pelagic 418835,
2018-04-07 08:42:25,2784,302339,-3.40378,10.64983,12.61,,34.9,Pelagic 407077,
2018-04-07 08:42:41,2786,302108,-3.39393,10.56036,9.8,,76.89,Pelagic 431929 1,
2018-04-07 08:43:17,2782,302342,-3.32049,10.56501,9.55,,125.58,Pelagic 418835,
2018-04-07 08:43:22,2787,301774,-3.4806,10.6643,5.72,,32.61,Pelagic 402813 1,
2018-04-07 08:44:06,2785,,-3.4052,10.66039,0.01,,26.52,Pelagic 397542,
2018-04-07 08:44:12,2784,302339,-3.39737,10.65267,2.1,,24.59,Pelagic 407077,
2018-04-07 08:44:21,2786,302108,-3.39226,10.56911,5.55,,90,Pelagic 431929 1,
2018-04-07 08:44:58,2782,302342,-3.3261,10.57172,8.33,,126.92,Pelagic 418835,
2018-04-07 08:45:13,2787,301774,-3.47173,10.65736,9.05,,325.99,Pelagic 402813 1,
2018-04-07 08:45:52,2784,302339,-3.3902,10.65704,9.4,,35.33,Pelagic 407077,
2018-04-07 08:46:01,2786,302108,-3.39109,10.57794,8.46,,66.77,Pelagic 431929 1,
2018-04-07 08:46:17,2788,,-3.40557,10.66025,0,,270,Pelagic 392865 1,
2018-04-07 08:46:30,2785,,-3.40543,10.66041,0.35,,270,Pelagic 397542,
2018-04-07 08:46:41,2782,302342,-3.33156,10.57822,4.69,,168.04,Pelagic 418835,
2018-04-07 08:47:01,2787,301774,-3.46386,10.65239,11.69,,330.89,Pelagic 402813 1,
2018-04-07 08:47:32,2784,302339,-3.38596,10.66278,8.68,,50.15,Pelagic 407077,
2018-04-07 08:47:41,2786,302108,-3.39063,10.58684,10.94,,90,Pelagic 431929 1,
2018-04-07 08:48:11,2785,,-3.40535,10.66038,0.48,,270,Pelagic 397542,
2018-04-07 08:48:25,2782,302342,-3.33712,10.58585,17.94,,125.88,Pelagic 418835,
2018-04-07 08:48:41,2787,301774,-3.45613,10.64812,9.56,,324.51,Pelagic 402813 1,
2018-04-07 08:49:23,2784,302339,-3.38312,10.66605,6.94,,149.69,Pelagic 407077,
2018-04-07 08:49:23,2786,302108,-3.39064,10.59589,10.48,,90,Pelagic 431929 1,
2018-04-07 08:50:12,2782,302342,-3.34271,10.59282,11.15,,116.32,Pelagic 418835,
2018-04-07 08:50:23,2785,,-3.40523,10.66039,0.11,,90,Pelagic 397542,
2018-04-07 08:50:25,2787,301774,-3.44904,10.64497,9.59,,7.86,Pelagic 402813 1,
2018-04-07 08:51:05,2784,302339,-3.39042,10.66552,9.52,,183.65,Pelagic 407077,
2018-04-07 08:51:08,2786,302108,-3.38942,10.6055,12.05,,77.12,Pelagic 431929 1,
2018-04-07 08:51:52,2782,302342,-3.348,10.6,9.43,,135.05,Pelagic 418835,
2018-04-07 08:52:01,2788,,-3.40558,10.66026,0,,135.05,Pelagic 392865 1,
2018-04-07 08:52:09,2787,301774,-3.44075,10.64008,5.78,,335.94,Pelagic 402813 1,
2018-04-07 08:52:12,2785,,-3.40526,10.66047,0.14,,84.28,Pelagic 397542,
2018-04-07 08:52:50,2786,302108,-3.38791,10.61444,11.41,,81.59,Pelagic 431929 1,
2018-04-07 08:52:53,2784,302339,-3.39652,10.66378,1.05,,122.05,Pelagic 407077,
2018-04-07 08:53:42,2782,302342,-3.35329,10.6065,8.26,,125.1,Pelagic 418835,
2018-04-07 08:53:53,2787,301774,-3.4323,10.63884,1.28,,319.45,Pelagic 402813 1,
2018-04-07 08:54:15,2785,,-3.40521,10.6604,0.16,,0,Pelagic 397542,
2018-04-07 08:54:37,2786,302108,-3.38662,10.62407,10.97,,80.52,Pelagic 431929 1,
2018-04-07 08:54:43,2784,302339,-3.40532,10.6611,7.43,,190.03,Pelagic 407077,
2018-04-07 08:55:22,2782,302342,-3.3576,10.61516,38.11,,102.64,Pelagic 418835,
2018-04-07 08:55:42,2787,301774,-3.426,10.64122,4.09,,8.52,Pelagic 402813 1,
2018-04-07 08:56:17,2786,302108,-3.38444,10.6331,9.99,,90,Pelagic 431929 1,
2018-04-07 08:56:25,2784,302339,-3.40583,10.66034,0.93,,229.35,Pelagic 407077,
2018-04-07 08:56:30,2785,,-3.40519,10.66041,0.02,,26.52,Pelagic 397542,
2018-04-07 08:57:03,2782,302342,-3.36125,10.62196,0.56,,90,Pelagic 418835,
2018-04-07 08:57:24,2787,301774,-3.41606,10.64485,2,,21.77,Pelagic 402813 1,
2018-04-07 08:57:59,2788,,-3.40557,10.66028,0.01,,296.61,Pelagic 392865 1,
2018-04-07 08:58:13,2786,302108,-3.38303,10.64404,14.06,,74.65,Pelagic 431929 1,
2018-04-07 08:58:35,2784,302339,-3.40571,10.66016,0.08,,306.92,Pelagic 407077,
2018-04-07 08:58:43,2782,302342,-3.36662,10.63014,8.46,,113.23,Pelagic 418835,
2018-04-07 08:58:55,2785,,-3.40514,10.66034,0.12,,336.84,Pelagic 397542,
2018-04-07 08:59:05,2787,301774,-3.41148,10.64702,3.93,,44.95,Pelagic 402813 1,
2018-04-07 08:59:59,2786,302108,-3.38175,10.65413,9.02,,86.86,Pelagic 431929 1,
2018-04-07 09:00:29,2782,302342,-3.36982,10.63902,21.01,,106.92,Pelagic 418835,
2018-04-07 09:00:55,2787,301774,-3.39945,10.65148,13.15,,20.24,Pelagic 402813 1,
2018-04-07 09:01:21,2785,,-3.4051,10.66049,0.13,,47.44,Pelagic 397542,
2018-04-07 09:01:39,2786,302108,-3.38293,10.66364,10.53,,108.46,Pelagic 431929 1,
2018-04-07 09:02:09,2784,302339,-3.40572,10.66021,0.01,,116.61,Pelagic 407077,
2018-04-07 09:02:11,2782,302342,-3.37298,10.64701,2.65,,137.17,Pelagic 418835,
2018-04-07 09:02:42,2787,301774,-3.39014,10.65523,8.32,,33.38,Pelagic 402813 1,
2018-04-07 09:03:22,2786,302108,-3.38889,10.6655,1.4,,135.05,Pelagic 431929 1,
2018-04-07 09:03:36,2785,,-3.40521,10.6604,0.09,,0,Pelagic 397542,
2018-04-07 09:03:42,2788,,-3.40557,10.66031,0,,270,Pelagic 392865 1,
2018-04-07 09:04:02,2782,302342,-3.37664,10.65653,18.34,,95.08,Pelagic 418835,
2018-04-07 09:04:28,2787,301774,-3.38687,10.6607,0.71,,38.61,Pelagic 402813 1,
2018-04-07 09:05:06,2786,302108,-3.39947,10.66225,12.79,,208.11,Pelagic 431929 1,
2018-04-07 09:05:48,2782,302342,-3.3795,10.66308,6.42,,182.29,Pelagic 418835,
2018-04-07 09:05:50,2784,302339,-3.40575,10.6602,0.03,,135.05,Pelagic 407077,
2018-04-07 09:05:59,2785,,-3.40519,10.66047,0.15,,270,Pelagic 397542,
2018-04-07 09:06:08,2787,301774,-3.37995,10.66587,6.28,,44.95,Pelagic 402813 1,
2018-04-07 09:06:48,2786,302108,-3.40601,10.66066,2.75,,223.31,Pelagic 431929 1,
2018-04-07 09:07:44,2782,302342,-3.38957,10.66553,22.46,,191.91,Pelagic 418835,
2018-04-07 09:07:49,2787,301774,-3.37963,10.66681,1.33,,236.26,Pelagic 402813 1,
2018-04-07 09:08:13,2784,302339,-3.40573,10.66018,0.12,,344.08,Pelagic 407077,
2018-04-07 09:09:23,2786,302108,-3.4059,10.66013,0.06,,90,Pelagic 431929 1,
2018-04-07 09:09:26,2788,,-3.40559,10.66031,0.01,,270,Pelagic 392865 1,
2018-04-07 09:09:30,2785,,-3.40517,10.66041,0.03,,315.05,Pelagic 397542,
2018-04-07 09:09:40,2782,302342,-3.39913,10.66267,22.58,,202.05,Pelagic 418835,
2018-04-07 09:09:47,2787,301774,-3.37954,10.66679,0.29,,6.33,Pelagic 402813 1,
2018-04-07 09:10:43,2784,302339,-3.40574,10.66021,0.04,,270,Pelagic 407077,
2018-04-07 09:11:23,2782,302342,-3.40569,10.66083,1.54,,199.41,Pelagic 418835,
2018-04-07 09:11:47,2786,302108,-3.40591,10.66013,0.06,,0,Pelagic 431929 1,
2018-04-07 09:11:47,2785,,-3.40583,10.66054,1.23,,174.13,Pelagic 397542,
2018-04-07 09:11:48,2787,301774,-3.37977,10.66684,0.13,,161.59,Pelagic 402813 1,
2018-04-07 09:13:27,2786,302108,-3.40592,10.66012,0.3,,90,Pelagic 431929 1,
2018-04-07 09:13:34,2787,301774,-3.38226,10.66626,0.99,,270,Pelagic 402813 1,
2018-04-07 09:13:57,2784,302339,-3.40572,10.6602,0.01,,270,Pelagic 407077,
2018-04-07 09:14:08,2785,,-3.40526,10.66034,0.19,,201.77,Pelagic 397542,
2018-04-07 09:14:30,2782,302342,-3.40575,10.66018,0.21,,306.92,Pelagic 418835,
2018-04-07 09:15:17,2787,301774,-3.39182,10.66565,15.39,,185.73,Pelagic 402813 1,
2018-04-07 09:15:23,2788,,-3.40556,10.66027,0,,270,Pelagic 392865 1,
2018-04-07 09:15:42,2784,302339,-3.40577,10.6602,0.2,,270,Pelagic 407077,
2018-04-07 09:15:49,2785,,-3.40514,10.6605,0.54,,90,Pelagic 397542,
2018-04-07 09:16:06,2786,302108,-3.40587,10.66004,0.2,,311.68,Pelagic 431929 1,
2018-04-07 09:16:53,2782,302342,-3.40575,10.6601,0.08,,308.71,Pelagic 418835,
2018-04-07 09:17:03,2787,301774,-3.40031,10.66488,9.36,,183.4,Pelagic 402813 1,
2018-04-07 09:17:29,2784,302339,-3.40564,10.6602,0.1,,0,Pelagic 407077,
2018-04-07 09:18:26,2785,,-3.40527,10.66049,0.14,,164.77,Pelagic 397542,
2018-04-07 09:18:29,2786,302108,-3.40596,10.66009,0.12,,270,Pelagic 431929 1,
2018-04-07 09:18:43,2787,301774,-3.40689,10.66425,3.05,,123.16,Pelagic 402813 1,
2018-04-07 09:19:30,2784,302339,-3.40574,10.6602,0.21,,270,Pelagic 407077,
2018-04-07 09:20:05,2782,302342,-3.40589,10.66019,0.11,,173.67,Pelagic 418835,
2018-04-07 09:20:24,2787,301774,-3.41665,10.66128,36.92,,199.31,Pelagic 402813 1,
2018-04-07 09:20:48,2785,,-3.40535,10.66037,0.23,,270,Pelagic 397542,
2018-04-07 09:21:10,2788,,-3.40552,10.66024,0.03,,341.6,Pelagic 392865 1,
2018-04-07 09:22:05,2786,302108,-3.40588,10.6601,0.02,,315.05,Pelagic 431929 1,
2018-04-07 09:22:11,2787,301774,-3.4243,10.65793,6.85,,287.73,Pelagic 402813 1,
2018-04-07 09:22:24,2784,302339,-3.40579,10.66023,0.1,,270,Pelagic 407077,
2018-04-07 09:22:32,2782,302342,-3.40578,10.6601,0.11,,206.52,Pelagic 418835,
2018-04-07 09:23:07,2785,,-3.40523,10.66044,0.04,,26.52,Pelagic 397542,
2018-04-07 09:24:01,2787,301774,-3.42799,10.65652,0.37,,270,Pelagic 402813 1,
2018-04-07 09:24:29,2786,302108,-3.40596,10.6601,0.08,,270,Pelagic 431929 1,
2018-04-07 09:24:30,2782,302342,-3.40572,10.66012,0.52,,252.87,Pelagic 418835,
2018-04-07 09:24:47,2784,,-3.40575,10.6602,0.18,,344.77,Pelagic 407077,
2018-04-07 09:25:31,2785,,-3.40527,10.66041,0.07,,270,Pelagic 397542,
2018-04-07 09:25:44,2787,301774,-3.42799,10.6565,0.46,,323.18,Pelagic 402813 1,
2018-04-07 09:26:50,2784,,-3.40575,10.66019,0.13,,270,Pelagic 407077,
2018-04-07 09:26:52,2788,,-3.40552,10.66028,0.01,,104.06,Pelagic 392865 1,
2018-04-07 09:27:24,2787,301774,-3.42799,10.65648,0.11,,270,Pelagic 402813 1,
2018-04-07 09:28:05,2786,302108,-3.40596,10.66014,0.02,,90,Pelagic 431929 1,
2018-04-07 09:29:03,2784,,-3.40581,10.66022,0.05,,224.95,Pelagic 407077,
2018-04-07 09:29:09,2787,301774,-3.42798,10.6565,0.11,,270,Pelagic 402813 1,
2018-04-07 09:30:29,2786,302108,-3.40603,10.66014,0.11,,270,Pelagic 431929 1,
2018-04-07 09:30:43,2785,,-3.4053,10.66038,0.02,,224.95,Pelagic 397542,
2018-04-07 09:30:54,2787,301774,-3.42649,10.65784,9.53,,31.61,Pelagic 402813 1,
2018-04-07 09:31:03,2784,,-3.40576,10.66027,0.22,,90,Pelagic 407077,
2018-04-07 09:32:36,2788,,-3.40563,10.66031,0.04,,151.43,Pelagic 392865 1,
2018-04-07 09:32:41,2787,301774,-3.41958,10.66106,2.59,,0,Pelagic 402813 1,
2018-04-07 09:32:53,2786,302108,-3.40598,10.66008,0.09,,270,Pelagic 431929 1,
2018-04-07 09:33:30,2785,,-3.40526,10.66049,0.07,,26.52,Pelagic 397542,
2018-04-07 09:34:28,2787,301774,-3.40824,10.66163,8.08,,336.61,Pelagic 402813 1,
2018-04-07 09:35:20,2786,,-3.40598,10.66007,0.09,,224.95,Pelagic 431929 1,
2018-04-07 09:36:14,2784,,-3.40575,10.66017,0.02,,243.39,Pelagic 407077,
2018-04-07 09:36:17,2787,301774,-3.40597,10.66011,0.3,,270,Pelagic 402813 1,
2018-04-07 09:37:07,2785,,-3.40523,10.66044,0.02,,0,Pelagic 397542,
2018-04-07 09:38:21,2788,,-3.40562,10.66035,0.01,,75.94,Pelagic 392865 1,
2018-04-07 09:38:21,2787,301774,-3.40591,10.66012,0.08,,18.4,Pelagic 402813 1,
2018-04-07 09:39:02,2786,,-3.40585,10.66011,0.05,,344.08,Pelagic 431929 1,
2018-04-07 09:40:06,2784,,-3.40578,10.66026,0.03,,90,Pelagic 407077,
2018-04-07 09:40:24,2787,301774,-3.40596,10.66016,0.1,,90,Pelagic 402813 1,
2018-04-07 09:41:06,2785,,-3.40518,10.6604,0.04,,38.61,Pelagic 397542,
2018-04-07 09:41:09,2782,,-3.40596,10.66034,0.05,,141.16,Pelagic 418835,
2018-04-07 09:41:10,2786,,-3.40591,10.66012,0.02,,135.05,Pelagic 431929 1,
2018-04-07 09:42:21,2787,301774,-3.40599,10.66014,0.17,,270,Pelagic 402813 1,
2018-04-07 09:42:30,2784,,-3.40583,10.66027,0.08,,126.92,Pelagic 407077,
2018-04-07 09:43:30,2785,,-3.40521,10.66046,0.09,,90,Pelagic 397542,
2018-04-07 09:43:35,2786,,-3.40594,10.66012,0.02,,270,Pelagic 431929 1,
2018-04-07 09:44:11,2787,301774,-3.40596,10.66014,0.34,,0,Pelagic 402813 1,
2018-04-07 09:44:54,2784,,-3.40575,10.66021,0.04,,323.18,Pelagic 407077,
2018-04-07 09:45:53,2785,,-3.40519,10.66045,0.09,,71.53,Pelagic 397542,
2018-04-07 09:46:04,2786,,-3.40601,10.66015,0.09,,270,Pelagic 431929 1,
2018-04-07 09:46:17,2787,301774,-3.40595,10.66015,0.05,,90,Pelagic 402813 1,
2018-04-07 09:46:53,2782,,-3.40541,10.66045,0.15,,13.71,Pelagic 418835,
2018-04-07 09:48:30,2784,,-3.40579,10.66023,0.02,,153.48,Pelagic 407077,
2018-04-07 09:48:33,2786,,-3.40586,10.66015,0.15,,0,Pelagic 431929 1,
2018-04-07 09:48:34,2782,,-3.4053,10.66031,0.4,,290.59,Pelagic 418835,
2018-04-07 09:48:39,2787,301774,-3.40602,10.66013,0.07,,270,Pelagic 402813 1,
2018-04-07 09:49:18,2785,,-3.40523,10.6604,0.01,,270,Pelagic 397542,
2018-04-07 09:49:52,2788,,-3.40561,10.66038,0.01,,80.52,Pelagic 392865 1,
2018-04-07 09:50:20,2782,,-3.40526,10.66037,0.35,,243.39,Pelagic 418835,
2018-04-07 09:50:56,2784,,-3.40577,10.66026,0.04,,90,Pelagic 407077,
2018-04-07 09:51:37,2785,,-3.40532,10.66041,0.09,,143.18,Pelagic 397542,
2018-04-07 09:52:05,2786,,-3.40592,10.6601,0.02,,206.52,Pelagic 431929 1,
2018-04-07 09:52:08,2782,,-3.40525,10.66046,0.09,,83.65,Pelagic 418835,
2018-04-07 09:52:21,2787,301774,-3.40596,10.66013,0,,270,Pelagic 402813 1,
2018-04-07 09:52:40,2784,,-3.40574,10.66023,0.09,,0,Pelagic 407077,
2018-04-07 09:54:24,2786,,-3.40577,10.66005,0.16,,0,Pelagic 431929 1,
2018-04-07 09:54:36,2782,,-3.40525,10.66035,0.02,,270,Pelagic 418835,
2018-04-07 09:54:39,2787,301774,-3.40597,10.6601,0.05,,270,Pelagic 402813 1,
2018-04-07 09:55:05,2784,,-3.40577,10.66018,0.08,,270,Pelagic 407077,
2018-04-07 09:55:07,2785,,-3.40524,10.66035,0.03,,303.74,Pelagic 397542,
2018-04-07 09:55:37,2788,,-3.40541,10.66026,0.05,,0,Pelagic 392865 1,
2018-04-07 09:57:06,2787,301774,-3.40596,10.66013,0.07,,90,Pelagic 402813 1,
2018-04-07 09:57:32,2785,,-3.40529,10.6604,0.05,,90,Pelagic 397542,
2018-04-07 09:57:34,2784,,-3.4058,10.66024,0.05,,116.61,Pelagic 407077,
2018-04-07 09:58:11,2782,,-3.40526,10.66034,0.02,,255.94,Pelagic 418835,
2018-04-07 09:59:21,2787,301774,-3.40596,10.66013,0.02,,224.95,Pelagic 402813 1,
2018-04-07 09:59:50,2785,,-3.40531,10.66032,0.1,,238.99,Pelagic 397542,
2018-04-07 10:00:24,2786,,-3.40587,10.66009,0.02,,11.29,Pelagic 431929 1,
2018-04-07 10:00:38,2782,,-3.40534,10.66036,0.12,,146.36,Pelagic 418835,
2018-04-07 10:01:03,2784,,-3.40578,10.66023,0.02,,198.4,Pelagic 407077,
2018-04-07 10:01:23,2788,,-3.40566,10.66026,0.06,,270,Pelagic 392865 1,
2018-04-07 10:01:52,2787,301774,-3.40592,10.66008,0.11,,315.05,Pelagic 402813 1,
2018-04-07 10:02:07,2785,,-3.40532,10.66031,0.08,,243.39,Pelagic 397542,
2018-04-07 10:04:01,2786,,-3.40591,10.6601,0,,270,Pelagic 431929 1,
2018-04-07 10:04:15,2787,,-3.40596,10.66011,0.05,,270,Pelagic 402813 1,
2018-04-07 10:04:29,2785,,-3.40537,10.66035,0.14,,230.14,Pelagic 397542,
2018-04-07 10:05:58,2784,,-3.40577,10.66026,0.01,,135.05,Pelagic 407077,
2018-04-07 10:06:21,2786,,-3.40591,10.66014,0.06,,0,Pelagic 431929 1,
2018-04-07 10:06:35,2787,,-3.40604,10.66017,0.18,,135.05,Pelagic 402813 1,
2018-04-07 10:07:06,2788,,-3.40564,10.6603,0.02,,270,Pelagic 392865 1,
2018-04-07 10:07:41,2785,,-3.40523,10.66038,0.03,,0,Pelagic 397542,
2018-04-07 10:08:17,2784,,-3.4057,10.66022,0.06,,330.3,Pelagic 407077,
2018-04-07 10:08:41,2786,,-3.40599,10.66013,0.06,,187.11,Pelagic 431929 1,
2018-04-07 10:10:08,2787,,-3.40588,10.66013,0.07,,328.04,Pelagic 402813 1,
2018-04-07 10:10:09,2785,,-3.40525,10.66036,0.07,,14.01,Pelagic 397542,
2018-04-07 10:11:16,2784,,-3.40571,10.66025,0.05,,44.95,Pelagic 407077,
2018-04-07 10:12:29,2785,,-3.40532,10.6604,0.1,,270,Pelagic 397542,
2018-04-07 10:12:35,2787,,-3.40594,10.66026,0.21,,90,Pelagic 402813 1,
2018-04-07 10:12:55,2788,,-3.4056,10.6603,0,,270,Pelagic 392865 1,
2018-04-07 10:13:30,2786,,-3.40596,10.66016,0.02,,44.95,Pelagic 431929 1,
2018-04-07 10:14:23,2787,,-3.40526,10.66108,2.81,,16.36,Pelagic 402813 1,
2018-04-07 10:14:56,2784,,-3.40576,10.66018,0.03,,270,Pelagic 407077,
2018-04-07 10:15:55,2786,,-3.40599,10.66017,0.06,,146.36,Pelagic 431929 1,
2018-04-07 10:16:07,2787,,-3.40044,10.66249,6.22,,28.16,Pelagic 402813 1,
2018-04-07 10:17:24,2784,,-3.40576,10.6602,0.06,,270,Pelagic 407077,
