licence_valid,licence_num,licence_debut,licence_fin,licence_type,licence_quit,licence_montant,licence_zone,licence_debarq,licence_moteur,licence_puis,licence_engin,licence_copé,id_pirogue,id,Code2,licence_date,licence_res,Pech_date_saisie,Lic_val
2015,175,1/1/15,12/31/15,Gros poissons,3207846,150000,Haute mer,Capal,Yamaha,40,Filet maillant de fond,8,832,2235,0,11/23/15,FALSE,11/23/15,FALSE
2015,176,1/1/15,12/31/15,Mulets,3207925,150000,Estuaire-Komo,Lalala,Yamaha,40,Filet sardine,8,577,2236,0,11/23/15,FALSE,11/23/15,FALSE
2015,177,1/1/15,12/31/15,Gros poissons,3207920,150000,Estuaire-Komo,Capal,Yamaha,40,Filet maillant de fond,8,587,2237,0,11/23/15,FALSE,11/23/15,FALSE
2015,178,1/1/15,12/31/15,Mulets,3207851,150000,Haute mer,Lalala,Yamaha,25,Filet sardine,8,263,2238,0,11/23/15,FALSE,11/23/15,FALSE
2015,179,1/1/15,12/31/15,Gros poissons,3656700,150000,Estuaire-Komo,Ambowè,Yamaha,40,Filet maillant de fond,9,643,2239,0,11/23/15,FALSE,11/23/15,FALSE
2015,180,1/1/15,12/31/15,Gros poissons,3207921,150000,Haute mer,Capal,Yamaha,40,Filet maillant de fond,8,526,2240,0,11/23/15,FALSE,11/23/15,FALSE
2015,181,1/1/15,12/31/15,Mulets,3207856,150000,Haute mer,Lalala,Mariner,25,Filet sardine,8,312,2241,0,11/23/15,FALSE,11/23/15,FALSE
2015,182,1/1/15,12/31/15,Gros poissons,3207924,150000,Estuaire-Komo,Capal,Yamaha,40,Filet maillant de fond,8,590,2242,0,11/23/15,FALSE,11/23/15,FALSE
2015,183,1/1/15,12/31/15,Gros poissons,3656703,150000,Haute mer,Ambowè,Yamaha,40,Filet maillant de fond,9,1055,2243,0,11/23/15,FALSE,11/23/15,FALSE
2015,184,1/1/15,12/31/15,Gros poissons,3207926,150000,Estuaire-Komo,Capal,Mariner,40,Filet maillant de fond,8,313,2244,0,11/23/15,FALSE,11/23/15,FALSE
2015,185,1/1/15,12/31/15,Gros poissons,3656974,150000,Estuaire-Komo,Capal,Yamaha,40,Filet sardine (Tiré-tiré),8,501,2245,0,11/23/15,FALSE,11/23/15,FALSE
2015,186,1/1/15,12/31/15,Gros poissons,3207928,150000,Estuaire-Komo,Capal,Yamaha,40,Filet maillant de fond,8,349,2246,0,11/23/15,FALSE,11/23/15,FALSE
2015,187,1/1/15,12/31/15,Gros poissons,3656701,150000,Haute mer,Ambowè,Yamaha,40,Filet maillant de fond,9,508,2247,0,11/24/15,FALSE,11/24/15,FALSE
2015,188,1/1/15,12/31/15,Gros poissons,3207848,150000,Estuaire-Komo,Capal,Yamaha,40,Filet maillant de fond,8,516,2248,0,11/24/15,FALSE,11/24/15,FALSE
2015,189,1/1/15,12/31/15,Mulets,3207854,150000,Estuaire-Komo,Capal,Yamaha,25,Filet sardine,8,378,2249,0,11/24/15,FALSE,11/24/15,FALSE
2015,190,1/1/15,12/31/15,Gros poissons,3656975,100000,Estuaire-Komo,Capal,Yamaha,40,Filet maillant de fond,8,385,2250,0,11/24/15,FALSE,11/24/15,FALSE
2015,192,1/1/15,12/31/15,Mulets,3656939,100000,Estuaire-Komo,Capal,Yamaha,40,Filet Mulet,8,1265,2251,0,11/24/15,FALSE,11/24/15,FALSE
2015,193,1/1/15,12/31/15,Gros poissons,3207847,150000,Estuaire-Komo,Capal,Yamaha,40,Filet maillant de fond,8,409,2253,0,11/24/15,FALSE,11/24/15,FALSE
2015,194,1/1/15,12/31/15,Mulets,3207853,150000,Estuaire-Komo,Capal,Yamaha,25,Filet Mulet,8,1221,2254,0,11/24/15,FALSE,11/24/15,FALSE
2015,195,1/1/15,12/31/15,Gros poissons,3656702,150000,Estuaire-Komo,Ambowè,Yamaha,40,Filet maillant de fond,9,967,2255,0,11/24/15,FALSE,11/24/15,FALSE
2015,196,1/1/15,12/31/15,Gros poissons,3207923,150000,Estuaire-Komo,Capal,Yamaha,40,Filet maillant de fond,8,493,2256,0,11/24/15,FALSE,11/24/15,FALSE
2014,197,1/1/15,12/31/15,Mulets,3207852,150000,Estuaire-Komo,Capal,Yamaha,25,Filet sardine,8,574,2257,0,11/24/15,FALSE,11/24/15,FALSE
2015,198,1/1/15,12/31/15,Gros poissons,3207927,150000,Estuaire-Komo,Capal,Yamaha,40,Filet maillant de fond,8,532,2258,0,11/24/15,FALSE,11/24/15,FALSE
2015,199,1/1/15,12/31/15,Gros poissons,3702508,100000,Estuaire-Komo,Ambowè,Yamaha,40,Filet maillant de fond,9,979,2259,0,11/24/15,FALSE,11/24/15,FALSE
2015,200,1/1/15,12/31/15,Gros poissons,3656954,150000,Estuaire-Komo,Capal,Yamaha,40,Filet maillant de fond,1,665,2260,0,11/24/15,FALSE,11/24/15,FALSE
2015,201,1/1/15,12/31/15,Gros poissons,3656955,150000,Estuaire-Komo,Capal,Yamaha,40,Filet maillant de fond,1,663,2261,0,11/24/15,FALSE,11/24/15,FALSE
2015,202,1/1/15,12/31/15,Gros poissons,3699343,100000,Haute mer,Capal,Yamaha,40,Filet maillant de fond,10,1048,2262,0,11/24/15,FALSE,11/24/15,FALSE
2015,203,1/1/15,12/31/15,Petits poissons,3686734,100000,Estuaire-Komo,Capal,Yamaha,40,Filet maillant de fond,,1327,2263,0,11/24/15,FALSE,11/24/15,FALSE
2015,204,1/1/15,12/31/15,Gros poissons,3702587,100000,Estuaire-Komo,Capal,Yamaha,40,Filet maillant de fond,11,1328,2264,0,11/24/15,FALSE,11/24/15,FALSE
2015,205,1/1/15,12/31/15,Gros poissons,2975657,150000,Haute mer,Ambowè,Yamaha,40,Filet maillant de fond,9,1089,2265,0,11/24/15,FALSE,11/24/15,FALSE
2015,206,1/1/15,12/31/15,Mulets,3686554,100000,Estuaire-Komo,Capal,Yamaha,40,Filet Mulet,12,1329,2266,0,11/24/15,FALSE,11/24/15,FALSE
2015,207,1/1/15,12/31/15,Gros poissons,2975658,150000,Estuaire-Komo,Ambowè,Yamaha,40,Filet maillant de fond,9,341,2267,0,11/24/15,FALSE,11/24/15,FALSE
2015,208,1/1/15,12/31/15,Mulets,3207850,100000,Estuaire-Komo,Capal,Yamaha,25,Filet Mulet,12,1330,2268,0,11/24/15,FALSE,11/24/15,FALSE
2015,209,1/1/15,12/31/15,Gros poissons,2975656,100000,Estuaire-Komo,Ambowè,Yamaha,40,Filet maillant de fond,9,1247,2269,0,11/24/15,FALSE,11/24/15,FALSE
2015,210,1/1/15,12/31/15,Mulets,3207849,100000,Estuaire-Komo,Capal,Yamaha,40,Filet Mulet,8,1331,2270,0,11/24/15,FALSE,11/24/15,FALSE
2015,211,1/1/15,12/31/15,Gros poissons,2914489,100000,Estuaire-Komo,Capal,Yamaha,40,Ligne de fond,13,525,2271,0,11/24/15,FALSE,11/24/15,FALSE
2015,212,1/1/15,12/31/15,Gros poissons,2914487,100000,Estuaire-Komo,Capal,Yamaha,40,Filet maillant de fond,13,1332,2272,0,11/24/15,FALSE,11/24/15,FALSE
2015,213,1/1/15,12/31/15,Gros poissons,3702620,150000,Estuaire-Komo,Bac Aviation,Yamaha,40,Filet maillant de fond,14,549,2273,0,11/24/15,FALSE,11/24/15,FALSE
2015,214,1/1/15,12/31/15,Gros poissons,3702621,100000,Estuaire-Komo,Akiliba,Yamaha,40,Filet maillant de fond,14,1333,2274,0,11/24/15,FALSE,11/24/15,FALSE
2015,215,1/1/15,12/31/15,Gros poissons,3656928,150000,Estuaire-Komo,Capal,Yamaha,40,Filet maillant de fond,1,1152,2275,0,11/24/15,FALSE,11/24/15,FALSE
2015,216,1/1/15,12/31/15,Gros poissons,3702619,150000,Estuaire-Komo,Akiliba,Yamaha,40,Filet maillant de fond,14,971,2276,0,11/24/15,FALSE,11/24/15,FALSE
2015,217,1/1/15,12/31/15,Gros poissons,3702615,100000,Estuaire-Komo,Ambowè,Yamaha,40,Filet maillant de fond,15,1334,2280,0,11/24/15,FALSE,11/24/15,FALSE
2015,218,1/1/15,12/31/15,Gros poissons,3702628,150000,Estuaire-Komo,Capal,Yamaha,40,Filet maillant de fond,8,833,2281,0,11/24/15,FALSE,11/24/15,FALSE
2015,219,1/1/15,12/31/15,Gros poissons,3702627,150000,Estuaire-Komo,Capal,Yamaha,40,Filet maillant de fond,8,573,2282,0,11/24/15,FALSE,11/24/15,FALSE
2015,220,1/1/15,12/31/15,Gros poissons,2914434,100000,Estuaire-Komo,Capal,Yamaha,15,Filet maillant de fond,,240,2283,0,11/24/15,FALSE,11/24/15,FALSE
2015,222,1/1/15,12/31/15,Gros poissons,3702736,150000,Haute mer,Capal,Yamaha,40,Filet maillant de fond,8,585,2284,0,11/24/15,FALSE,11/24/15,FALSE
2015,221,1/1/15,12/31/15,Gros poissons,3090023,150000,Estuaire-Komo,Capal,Yamaha,40,Filet maillant de fond,8,1335,2285,0,11/24/15,FALSE,11/24/15,FALSE
2015,223,1/1/15,12/31/15,Gros poissons,3702825,150000,Estuaire-Komo,Bac Aviation,Yamaha,40,Filet maillant de fond,14,925,2286,0,11/24/15,FALSE,11/24/15,FALSE
2015,224,1/1/15,12/31/15,Petits poissons,2898406,150000,Estuaire-Komo,Capal,Yamaha,40,Filet maillant surface,2,592,2287,0,11/24/15,FALSE,11/24/15,FALSE
2015,225,1/1/15,12/31/15,Petits poissons,2898407,150000,Estuaire-Komo,Capal,Yamaha,40,Filet maillant surface,2,1019,2288,0,11/24/15,FALSE,11/24/15,FALSE
2015,226,1/1/15,12/31/15,Gros poissons,3702823,150000,Estuaire-Komo,Bac Aviation,Yamaha,40,Filet maillant de fond,14,961,2289,0,11/24/15,FALSE,11/24/15,FALSE
2015,1,1/1/15,12/31/15,Gros poissons,3702828,150000,Estuaire-Komo,Capal,Yamaha,40,Ligne à main,,1336,2290,0,11/24/15,FALSE,11/24/15,FALSE
2015,228,1/1/15,12/31/15,Gros poissons,3090073,100000,Estuaire-Komo,Capal,Yamaha,40,Filet maillant de fond,,1337,2291,0,11/24/15,FALSE,11/24/15,FALSE
2015,2,1/1/15,12/31/15,Gros poissons,3653479,100000,Estuaire-Komo,Capal,Yamaha,40,Filet maillant de fond,,1280,2292,0,11/24/15,FALSE,11/24/15,FALSE
2015,319,1/1/15,12/31/15,Sardines,3081181,100000,Estuaire-Komo,Capal,Yamaha,40,Filet sardine,,1338,2293,0,12/7/15,FALSE,12/7/15,FALSE
2017,,4/1/17,12/31/17,Gros poissons,,100000,,Alenakiri,Yamaha,15,Filet maillant de fond,22,1366,2300,,,FALSE,,FALSE
2017,,4/1/17,12/31/17,Gros poissons,,100000,,Alenakiri,Yamaha,15,Filet maillant dérivant,22,1375,2302,,,FALSE,,FALSE
2017,,4/1/17,12/31/17,Poissons moyens,,150000,,Ambowè,Yamaha,40,Filet maillant de fond,18,1339,2305,,,FALSE,,FALSE
2017,,4/1/17,12/31/17,Petits poissons,,100000,,Ambowè,Yamaha,40,Filet maillant de fond,18,1341,2306,,,FALSE,,FALSE
2017,,4/1/17,12/31/17,Petits poissons,,150000,,Ambowè,Yamaha,40,Filet maillant de fond,18,1349,2307,,,FALSE,,FALSE
2017,,4/1/17,12/31/17,Gros poissons,,100000,,Ambowè,Yamaha,40,Filet maillant de fond,18,1370,2308,,,FALSE,,FALSE
2017,,4/1/17,12/31/17,Petits poissons,,100000,,Ambowè,Yamaha,40,Filet maillant de fond,18,1372,2309,,,FALSE,,FALSE
2017,,4/1/17,12/31/17,Sardines,,150000,,Bac Aviation,Yamaha,40,Filet maillant encerclant,23,1350,2310,,,FALSE,,FALSE
2017,,4/1/17,12/31/17,Sardines,,150000,,Bac Aviation,Yamaha,40,Filet maillant encerclant,23,1351,2311,,,FALSE,,FALSE
2017,,4/1/17,12/31/17,Gros poissons,,100000,,Bambouchine,Yamaha,15,Filet maillant dérivant,22,1383,2312,,,FALSE,,FALSE
2017,,4/1/17,12/31/17,Gros poissons,,100000,,Cap Estérias,Yamaha,40,Filet maillant dérivant,22,1352,2313,,,FALSE,,FALSE
2017,,4/1/17,12/31/17,Gros poissons,,100000,,Cap Estérias,Yamaha,40,Filet maillant de fond,22,1357,2314,,,FALSE,,FALSE
2017,,4/1/17,12/31/17,Gros poissons,,100000,,Cap Estérias,Yamaha,40,Filet maillant dérivant,22,1376,2315,,,FALSE,,FALSE
2017,,4/1/17,12/31/17,Gros poissons,,100000,,Cap Estérias,Yamaha,40,Filet maillant de fond,22,1378,2316,,,FALSE,,FALSE
2017,,4/1/17,12/31/17,Petits poissons,,100000,,Cap Estérias,Yamaha,10,Filet maillant de fond,22,1379,2317,,,FALSE,,FALSE
2017,,4/1/17,12/31/17,Poissons moyens,,150000,,Capal,Yamaha,40,Filet maillant de fond,2,1340,2318,,,FALSE,,FALSE
2017,,4/1/17,12/31/17,Gros poissons,,150000,,Capal,Yamaha,40,Filet maillant dérivant,3,1342,2319,,,FALSE,,FALSE
2017,,4/1/17,12/31/17,Gros poissons,,150000,,Capal,Yamaha,40,ligne à main,3,1344,2320,,,FALSE,,FALSE
2017,,4/1/17,12/31/17,Gros poissons,,150000,,Capal,Yamaha,40,Filet maillant dérivant,8,1345,2321,,,FALSE,,FALSE
2017,,4/1/17,12/31/17,Gros poissons,,150000,,Capal,Yamaha,40,Filet maillant dérivant,16,1347,2322,,,FALSE,,FALSE
2017,,4/1/17,12/31/17,Gros poissons,,100000,,Capal,Yamaha,40,Filet maillant dérivant,16,1358,2323,,,FALSE,,FALSE
2017,,4/1/17,12/31/17,Gros poissons,,100000,,Capal,Yamaha,15,Filet maillant dérivant,16,1360,2324,,,FALSE,,FALSE
2017,,4/1/17,12/31/17,Mulets,,100000,,Capal,Yamaha,25,Filet maillant encerclant,12,1363,2325,,,FALSE,,FALSE
2017,,4/1/17,12/31/17,Gros poissons,,100000,,Capal,Yamaha,40,Filet maillant de fond,1,1364,2326,,,FALSE,,FALSE
2017,,4/1/17,12/31/17,Gros poissons,,100000,,Capal,Yamaha,40,Filet maillant de fond,1,1365,2327,,,FALSE,,FALSE
2017,,4/1/17,12/31/17,Gros poissons,,150000,,Capal,Yamaha,40,Filet maillant de fond,16,1367,2328,,,FALSE,,FALSE
2017,,4/1/17,12/31/17,Gros poissons,,100000,,Capal,Yamaha,15,Filet maillant dérivant,16,1369,2329,,,FALSE,,FALSE
2017,,4/1/17,12/31/17,Gros poissons,,100000,,Capal,Yamaha,40,Filet maillant dérivant,1,1373,2330,,,FALSE,,FALSE
2017,,4/1/17,12/31/17,Gros poissons,,100000,,Capal,Yamaha,40,Filet maillant de fond,22,1374,2331,,,FALSE,,FALSE
2017,,4/1/17,12/31/17,Gros poissons,,100000,,Capal,Yamaha,40,Ligne à main,19,1381,2332,,,FALSE,,FALSE
2017,,4/1/17,12/31/17,Gros poissons,,100000,,Capal,Yamaha,25,Filet maillant de fond,12,1382,2333,,,FALSE,,FALSE
2017,,4/1/17,12/31/17,Gros poissons,,100000,,Capal,Yamaha,40,Filet maillant dérivant,1,1406,2334,,,FALSE,,FALSE
2017,,4/1/17,12/31/17,Gros poissons,,100000,,Capal,Yamaha,40,Filet maillant dérivant,20,1409,2335,,,FALSE,,FALSE
2017,,4/1/17,12/31/17,Gros poissons,,100000,,Donguila,Yamaha,15,Filet maillant de fond,12,1380,2336,,,FALSE,,FALSE
2017,,4/1/17,12/31/17,Gros poissons,,100000,,Cap Estérias,Yamaha,25,Filet maillant de fond,22,1354,2337,,,FALSE,,FALSE
2017,,4/1/17,12/31/17,Sardines,,200000,,Ozoungue,Yamaha,40,Senne tournante,6,1384,2338,,,FALSE,,FALSE
2017,391,4/1/17,12/31/17,Sardines,,100000,,Ozoungue,Yamaha,40,Filet maillant encerclant,26,1309,2339,,,FALSE,,FALSE
2017,,4/1/17,12/31/17,Sardines,,150000,,Ozoungue,Yamaha,40,Filet maillant encerclant,21,1343,2340,,,FALSE,,FALSE
2017,,4/1/17,12/31/17,Sardines,,150000,,Ozoungue,Yamaha,40,Filet maillant encerclant,2,1346,2341,,,FALSE,,FALSE
2017,,4/1/17,12/31/17,Sardines,,150000,,Ozoungue,Yamaha,40,Filet maillant encerclant,25,1348,2342,,,FALSE,,FALSE
2017,,4/1/17,12/31/17,Petits poissons,,100000,,Ozoungue,Yamaha,40,Filet maillant encerclant,17,1353,2343,,,FALSE,,FALSE
2017,392,4/1/17,12/31/17,Sardines,,100000,,Ozoungue,Yamaha,40,Filet maillant encerclant,26,1298,2344,,,FALSE,,FALSE
2017,381,4/1/17,12/31/17,Sardines,,100000,,Ozoungue,Yamaha,40,Filet maillant encerclant,26,1299,2345,,,FALSE,,FALSE
2017,375,4/1/17,12/31/17,Sardines,,100000,,Ozoungue,Yamaha,40,Filet maillant encerclant,26,1300,2346,,,FALSE,,FALSE
2017,380,4/1/17,12/31/17,Sardines,,100000,,Ozoungue,Yamaha,40,Filet maillant encerclant,26,1301,2347,,,FALSE,,FALSE
2017,,4/1/17,12/31/17,Sardines,,100000,,Ozoungue,Yamaha,40,Filet maillant encerclant,26,1302,2348,,,FALSE,,FALSE
2017,439,4/1/17,12/31/17,Sardines,,100000,,Ozoungue,Yamaha,40,Filet maillant de fond,26,1303,2349,,,FALSE,,FALSE
2017,,4/1/17,12/31/17,Sardines,,100000,,Ozoungue,Yamaha,40,Filet maillant encerclant,26,1306,2350,,,FALSE,,FALSE
2017,397,4/1/17,12/31/17,Sardines,,100000,,Ozoungue,Yamaha,40,Filet maillant encerclant,26,1310,2351,,,FALSE,,FALSE
2017,,4/1/17,12/31/17,Sardines,,100000,,Ozoungue,Yamaha,40,Filet maillant encerclant,26,1311,2352,,,FALSE,,FALSE
2017,377,4/1/17,12/31/17,Sardines,,100000,,Ozoungue,Yamaha,40,Filet maillant encerclant,26,1313,2353,,,FALSE,,FALSE
2017,,4/1/17,12/31/17,Gros poissons,,100000,,Alenakiri,Yamaha,40,Filet maillant dérivant,10,1355,2392,,,FALSE,,FALSE
2017,,4/1/17,12/31/17,Gros poissons,,100000,,Alenakiri,Yamaha,40,Filet maillant de fond,10,1356,2393,,,FALSE,,FALSE
2017,,4/1/17,12/31/17,Gros poissons,,100000,,Alenakiri,Yamaha,15,Filet maillant dérivant,10,1359,2394,,,FALSE,,FALSE
2017,,4/1/17,12/31/17,Gros poissons,,100000,,Alenakiri,Yamaha,15,Filet maillant de fond,10,1361,2395,,,FALSE,,FALSE
2017,,4/1/17,12/31/17,Gros poissons,,100000,,Alenakiri,Yamaha,15,Filet maillant dérivant,10,1362,2396,,,FALSE,,FALSE
2017,,4/1/17,12/31/17,Gros poissons,,100000,,Alenakiri,Yamaha,40,Filet maillant dérivant,10,1368,2397,,,FALSE,,FALSE
2017,,4/1/17,12/31/17,Gros poissons,,100000,,Alenakiri,Yamaha,40,Filet maillant de fond,10,1377,2398,,,FALSE,,FALSE
2017,,4/1/17,12/31/17,Gros poissons,,100000,,Alenakiri,Yamaha,15,Filet maillant dérivant,10,1385,2399,,,FALSE,,FALSE
2017,154,4/1/17,12/31/17,Gros poissons,,100000,,Alenakiri,Yamaha,15,Filet maillant de fond,10,984,2609,,,FALSE,,FALSE
2017,11,4/1/17,12/31/17,Petits poissons,,100000,,Ambowè,Yamaha,40,Filet maillant de fond,9,1247,2610,,,FALSE,,FALSE
2017,190,4/1/17,12/31/17,Gros poissons,,100000,,Ambowè,Yamaha,40,Filet maillant dérivant,9,979,2611,,,FALSE,,FALSE
2017,285,4/1/17,12/31/17,Petits poissons,,100000,,Ambowè,Yamaha,40,Filet maillant dérivant,9,1282,2612,,,FALSE,,FALSE
2017,124,4/1/17,12/31/17,Gros poissons,,100000,,Capal,Yamaha,40,Ligne à main,19,648,2613,,,FALSE,,FALSE
2017,334,4/1/17,12/31/17,Gros poissons,,100000,,Capal,Yamaha,40,Ligne à main,19,738,2614,,,FALSE,,FALSE
2017,101,4/1/17,12/31/17,Sardines,,100000,,Bac Aviation,Yamaha,40,Filet maillant encerclant,7,670,2620,,,FALSE,,FALSE
2017,99,4/1/17,12/31/17,Petits poissons,,100000,,Capal,Yamaha,40,Filet maillant de fond,2,584,2621,,,FALSE,,FALSE
2017,172,4/1/17,12/31/17,Gros poissons,,100000,,Capal,Yamaha,40,Filet maillant de fond,2,674,2622,,,FALSE,,FALSE
2017,224,4/1/17,12/31/17,Petits poissons,,100000,,Capal,Yamaha,40,Filet maillant de fond,2,395,2623,,,FALSE,,FALSE
2017,16,4/1/17,12/31/17,Petits poissons,,100000,,Capal,Yamaha,40,Filet maillant de fond,20,1315,2632,,,FALSE,,FALSE
2017,65,4/1/17,12/31/17,Petits poissons,,100000,,Capal,Yamaha,40,Filet maillant de fond,20,599,2633,,,FALSE,,FALSE
2017,354,4/1/17,12/31/17,Gros poissons,,100000,,Ozoungué,Yamaha,40,Filet maillant de fond,20,269,2634,,,FALSE,,FALSE
2017,184,4/1/17,12/31/17,Gros poissons,,100000,,Alenakiri,Yamaha,40,Filet maillant dérivant,20,539,2635,,,FALSE,,FALSE
2017,113,4/1/17,12/31/17,Gros poissons,,100000,,Capal,Yamaha,40,Filet maillant dérivant,20,534,2636,,,FALSE,,FALSE
2017,61,4/1/17,12/31/17,Sardines,,100000,,Ozoungué,Yamaha,40,Filet maillant encerclant,20,550,2637,,,FALSE,,FALSE
2017,159,4/1/17,12/31/17,Sardines,,100000,,Ozoungué,Yamaha,40,Filet maillant encerclant,20,432,2638,,,FALSE,,FALSE
2017,106,4/1/17,12/31/17,Sardines,,100000,,Ozoungué,Yamaha,40,Filet maillant encerclant,20,268,2639,,,FALSE,,FALSE
2017,227,4/1/17,12/31/17,Sardines,,100000,,Ozoungué,Yamaha,40,Filet maillant encerclant,20,735,2640,,,FALSE,,FALSE
2017,279,4/1/17,12/31/17,Sardines,,100000,,Ozoungué,Yamaha,40,Filet maillant encerclant,20,581,2641,,,FALSE,,FALSE
2017,213,4/1/17,12/31/17,Sardines,,100000,,Ambowè,Yamaha,40,Filet maillant encerclant,29,1334,2642,,,FALSE,,FALSE
2017,325,4/1/17,12/31/17,Sardines,,100000,,Ozoungué,Yamaha,40,Filet maillant encerclant,29,669,2643,,,FALSE,,FALSE
2017,40,4/1/17,12/31/17,Petits poissons,,100000,,Capal,Yamaha,40,Filet maillant de fond,8,623,2644,,,FALSE,,FALSE
2017,120,4/1/17,12/31/17,Petits poissons,,100000,,Capal,Yamaha,40,Filet maillant de fond,8,385,2645,,,FALSE,,FALSE
2017,304,4/1/17,12/31/17,Mulets,,100000,,Capal,Yamaha,25,Filet maillant encerclant,8,1331,2646,,,FALSE,,FALSE
2017,50,4/1/17,12/31/17,Petits poissons,,100000,,Capal,Yamaha,40,Filet maillant de fond,21,898,2647,,,FALSE,,FALSE
2017,240,4/1/17,12/31/17,Sardines,,100000,,Ozoungué,Yamaha,40,Filet maillant encerclant,21,929,2648,,,FALSE,,FALSE
2017,278,4/1/17,12/31/17,Sardines,,100000,,Ozoungué,Yamaha,40,Filet maillant encerclant,21,945,2649,,,FALSE,,FALSE
2017,168,4/1/17,12/31/17,Gros poissons,,100000,,Capal,Yamaha,40,Filet maillant dérivant,3,1031,2650,,,FALSE,,FALSE
2017,297,4/1/17,12/31/17,Gros poissons,,100000,,Capal,Yamaha,40,Filet maillant dérivant,3,659,2651,,,FALSE,,FALSE
2017,112,4/1/17,12/31/17,Gros poissons,,100000,,Alenakiri,Yamaha,15,Filet maillant dérivant,16,658,2655,,,FALSE,,FALSE
2017,157,4/1/17,12/31/17,Gros poissons,,100000,,Alenakiri,Yamaha,40,Filet maillant dérivant,16,865,2656,,,FALSE,,FALSE
2017,294,4/1/17,12/31/17,Gros poissons,,100000,,Capal,Yamaha,40,Filet maillant de fond,1,1279,2657,,,FALSE,,FALSE
2017,39,4/1/17,12/31/17,Mulets,,100000,,Capal,Yamaha,40,Filet maillant encerclant,12,1037,2658,,,FALSE,,FALSE
2017,207,4/1/17,12/31/17,Gros poissons,,150000,,Ambowè,Mariner,40,Filet maillant dérivant,14,816,2659,,,FALSE,,FALSE
2017,33,4/1/17,12/31/17,Gros poissons,,150000,,Ambowè,Yamaha,40,Filet maillant dérivant,14,549,2660,,,FALSE,,FALSE
2017,133,4/1/17,12/31/17,Gros poissons,,150000,,Ambowè,Yamaha,40,Filet maillant dérivant,14,932,2661,,,FALSE,,FALSE
2017,137,4/1/17,12/31/17,Gros poissons,,150000,,Ambowè,Yamaha,40,Filet maillant dérivant,14,749,2662,,,FALSE,,FALSE
2017,165,4/1/17,12/31/17,Gros poissons,,150000,,Ambowè,Yamaha,40,Filet maillant dérivant,14,925,2663,,,FALSE,,FALSE
2017,229,4/1/17,12/31/17,Gros poissons,,150000,,Ambowè,Yamaha,40,Filet maillant dérivant,14,299,2664,,,FALSE,,FALSE
2017,267,4/1/17,12/31/17,Gros poissons,,150000,,Ambowè,Yamaha,40,Filet maillant dérivant,14,756,2665,,,FALSE,,FALSE
2017,317,4/1/17,12/31/17,Petits poissons,,150000,,Ambowè,Yamaha,40,Filet maillant dérivant,14,961,2666,,,FALSE,,FALSE
2017,328,4/1/17,12/31/17,Gros poissons,,150000,,Ambowè,Yamaha,40,Filet maillant dérivant,14,931,2667,,,FALSE,,FALSE
2017,330,4/1/17,12/31/17,Gros poissons,,150000,,Ambowè,Yamaha,40,Filet maillant dérivant,14,1177,2668,,,FALSE,,FALSE
2017,344,4/1/17,12/31/17,Gros poissons,,150000,,Ambowè,Yamaha,40,Filet maillant dérivant,14,497,2669,,,FALSE,,FALSE
2017,341,4/1/17,12/31/17,Gros poissons,,150000,,Alenakiri,Yamaha,15,Filet maillant dérivant,10,546,2670,,,FALSE,,FALSE
2017,,4/1/17,12/31/17,Gros poissons,,150000,,Ambowè,Yamaha,40,Filet maillant dérivant,9,341,2671,,,FALSE,,FALSE
2017,67,4/1/17,12/31/17,Mulets,,150000,,Ambowè,Yamaha,40,Filet maillant encerclant,9,220,2672,,,FALSE,,FALSE
2017,70,4/1/17,12/31/17,Sardines,,150000,,Bac Aviation,Yamaha,40,Filet maillant encerclant,7,602,2677,,,FALSE,,FALSE
2017,107,4/1/17,12/31/17,Sardines,,150000,,Bac Aviation,Yamaha,40,Filet maillant encerclant,7,343,2678,,,FALSE,,FALSE
2017,193,4/1/17,12/31/17,Sardines,,150000,,Bac Aviation,Yamaha,40,Filet maillant encerclant,7,505,2679,,,FALSE,,FALSE
2017,310,4/1/17,12/31/17,Sardines,,150000,,Bac Aviation,Yamaha,40,Filet maillant encerclant,7,892,2680,,,FALSE,,FALSE
2017,440,4/1/17,12/31/17,Sardines,,150000,,Bac Aviation,Yamaha,40,Filet maillant encerclant,7,1417,2681,,,FALSE,,FALSE
2017,13,4/1/17,12/31/17,Petits poissons,,150000,,Capal,Yamaha,40,Filet maillant de fond,2,1189,2682,,,FALSE,,FALSE
2017,35,4/1/17,12/31/17,Petits poissons,,150000,,Capal,Yamaha,40,Filet maillant de fond,2,864,2683,,,FALSE,,FALSE
2017,36,4/1/17,12/31/17,Petits poissons,,150000,,Capal,Yamaha,40,Filet maillant de fond,2,1316,2684,,,FALSE,,FALSE
2017,71,4/1/17,12/31/17,Petits poissons,,150000,,Capal,Yamaha,40,Filet maillant de fond,2,1185,2685,,,FALSE,,FALSE
2017,78,4/1/17,12/31/17,Petits poissons,,150000,,Capal,Yamaha,40,Filet maillant de fond,2,282,2686,,,FALSE,,FALSE
2017,111,4/1/17,12/31/17,Petits poissons,,150000,,Capal,Yamaha,40,Filet maillant de fond,2,621,2687,,,FALSE,,FALSE
2017,,4/1/17,12/31/17,Petits poissons,,150000,,Capal,Yamaha,40,Filet maillant de fond,2,1018,2688,,,FALSE,,FALSE
2017,,4/1/17,12/31/17,Petits poissons,,150000,,Capal,Yamaha,40,Filet maillant de fond,2,958,2689,,,FALSE,,FALSE
